playerid,PlayerName,ADP,Team,ShortName,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,HBP
sa3007787,Pablo Garabitos,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.423,1.0081,0.5474,0.50929,0.137556,0.8386,0.4491,0.0507
sa873686,Tyler Zombro,999.0,TEX,Rangers,0.0,1.0,0.0,0.0,,1.0,4.394,1.0183,0.5647,0.52875,0.158667,0.8613,0.3949,0.0491
sa3015134,Sean Kealey,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.454,0.9828,0.5471,0.5085,0.131556,0.8929,0.5187,0.0439
sa828460,Jefry Yan,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.49,0.891,0.528,0.48993,0.123444,1.03,0.6311,0.0582
sa875247,Will Stewart,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.482,1.059,0.5435,0.49834,0.105778,0.6983,0.47,0.0748
12106,Parker Markel,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.466,0.9302,0.5521,0.51539,0.136556,1.003,0.5674,0.0473
19609,Luke Barker,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.354,1.0334,0.5601,0.52544,0.162778,0.8251,0.3401,0.0427
5224,Blake Parker,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.396,1.0123,0.5615,0.52554,0.153444,0.8661,0.4066,0.0441
sa919036,Alex Segal,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.47,0.995,0.55,0.51094,0.129778,0.9187,0.5113,0.0504
12890,Alex Claudio,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.401,1.1085,0.5433,0.49909,0.120889,0.62,0.3554,0.0398
sa3002814,Moises Lugo,999.0,SDP,Padres,0.0,1.0,0.0,0.0,,1.0,4.394,0.9083,0.5346,0.50108,0.150556,1.0067,0.4958,0.0516
sa918634,Lucas Jacobsen,999.0,,,0.0337,0.8417,0.0,0.0,,1.0,4.447,1.0033,0.5516,0.51246,0.132556,0.8573,0.4873,0.0491
sa737048,Luis Reyes,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.46,1.0235,0.5731,0.5319,0.131556,0.7679,0.4901,0.06
sa3017277,Trey McLoughlin,999.0,NYM,Mets,0.0,1.0,0.0,0.0,,1.0,4.348,0.9804,0.5366,0.50242,0.158333,0.8989,0.3816,0.0372
16794,Josh James,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.411,0.972,0.5598,0.52435,0.149111,0.9358,0.4685,0.0488
sa3007599,Luarbert Arias,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.386,0.9777,0.5565,0.52315,0.154222,0.9221,0.4249,0.0464
sa876201,Hector Lujan,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.384,1.0001,0.5514,0.51627,0.146,0.8901,0.4055,0.0454
16668,James Bourque,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.464,0.9709,0.561,0.52307,0.134778,0.9385,0.5353,0.0465
sa3007254,Ryan Tapani,999.0,WSN,Nationals,0.0314,0.8524,0.0,0.0,,1.0,4.415,1.0224,0.5845,0.54861,0.158111,0.8345,0.4355,0.0445
sa875398,Joe Zanghi,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,0.9682,0.5532,0.51716,0.145444,0.919,0.4799,0.0429
27583,Garrett Acton,999.0,TBR,Rays,0.0,1.0,0.0,0.0,,1.0,4.35,0.9555,0.5455,0.51362,0.161556,0.9638,0.4119,0.0405
sa3017071,Austin Smith,999.0,ATL,Braves,0.0,1.0,0.0,0.0,,1.0,4.429,1.0051,0.5635,0.527,0.146,0.9205,0.4438,0.0516
17418,David Paulino,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.399,1.024,0.5628,0.52591,0.148333,0.8346,0.3997,0.0549
17292,Javy Guerra,999.0,,,0.0142,0.9332,0.0,0.0,,1.0,4.485,0.9917,0.5812,0.54313,0.141444,0.889,0.539,0.0482
sa3006383,José Cruz,999.0,SFG,Giants,0.0,1.0,0.0,0.0,,1.0,4.466,0.9357,0.5358,0.49744,0.118556,1.0043,0.5518,0.0581
sa3011410,Nick Bennett,999.0,MIL,Brewers,0.0579,0.7279,0.0,0.0,,1.0,4.392,1.0263,0.5475,0.50872,0.147,0.7819,0.3791,0.0638
18600,Travis Lakins Sr.,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.421,1.0015,0.5635,0.52675,0.142778,0.8778,0.462,0.0461
sa873466,Yorvin Pantoja,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.429,1.0061,0.5515,0.514,0.139667,0.855,0.4587,0.0478
19845,Alex Wells,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.337,1.0466,0.5513,0.51743,0.166333,0.7883,0.306,0.041
sa832779,Moises Gomez,999.0,MIL,Brewers,0.0202,0.9052,0.0,0.0,,1.0,4.383,1.0204,0.5665,0.53084,0.162111,0.8579,0.3762,0.0528
8302,JC Ramírez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.448,1.0561,0.5844,0.54376,0.141222,0.7816,0.4578,0.0498
4505,Jordan Zimmermann,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.392,1.064,0.5673,0.52912,0.155222,0.7726,0.3567,0.0455
18890,Kyle Keller,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.371,0.9596,0.5559,0.52416,0.163889,0.9663,0.4255,0.0516
sa876290,Blake Rogers,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.409,0.9805,0.5623,0.52818,0.154222,0.9333,0.4455,0.0517
sa3010254,Austin Roberts,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.419,1.0245,0.5626,0.52423,0.137667,0.821,0.4259,0.0533
sa3007223,PJ Poulin,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.527,1.1243,0.6365,0.5958,0.153,0.7461,0.4727,0.048
sa3008290,Brendan Hardy,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.56,1.0403,0.6441,0.60591,0.156556,0.9325,0.5758,0.0541
sa3010775,Jensen Elliott,999.0,BAL,Orioles,0.0,1.0,0.0,0.0,,1.0,4.376,1.0881,0.5366,0.49252,0.121333,0.6487,0.3447,0.0452
sa918731,Juan Gámez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.448,1.0303,0.5681,0.52781,0.132556,0.8126,0.461,0.0592
22036,Angel Rondón,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.394,1.0035,0.5605,0.52479,0.151333,0.8657,0.4265,0.0395
sa3010821,Fineas Del Bonta-Smith,999.0,PIT,Pirates,0.0,1.0,0.0,0.0,,1.0,4.415,1.0286,0.5749,0.53966,0.152222,0.8331,0.4112,0.0449
sa874212,Nolan Blackwood,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.411,1.082,0.5628,0.52041,0.131444,0.6836,0.3895,0.0415
22828,Juan Then,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.421,1.0695,0.5657,0.52414,0.132222,0.7323,0.4136,0.0405
sa3008619,Joe Record,999.0,TBR,Rays,0.0,1.0,0.0,0.0,,1.0,4.407,0.995,0.5283,0.48618,0.113667,0.8368,0.4754,0.0429
sa3004470,Will Latcham,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.435,1.0166,0.5666,0.52844,0.140556,0.8538,0.4599,0.0452
20323,Erich Uelmen,999.0,PHI,Phillies,0.0,1.0,0.0,0.0,,1.0,4.448,1.0248,0.5695,0.52865,0.134667,0.7887,0.4615,0.0723
sa3006487,Wilkin Ramos,999.0,NYM,Mets,0.0,1.0,0.0,0.0,,1.0,4.482,0.9701,0.5343,0.49143,0.112333,0.8813,0.5591,0.0517
sa3011805,Pedro Garcia,999.0,CIN,Reds,0.0,1.0,0.0,0.0,,1.0,4.48,0.9868,0.6037,0.56785,0.169556,0.9517,0.5252,0.0583
sa868984,Yadier Álvarez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.47,1.0002,0.563,0.52279,0.128333,0.8692,0.5201,0.0486
sa3008595,Alex Phillips,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.405,1.016,0.5644,0.52771,0.148889,0.8517,0.4261,0.0421
6941,Joakim Soria,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.384,1.0253,0.5658,0.53185,0.162333,0.8617,0.3762,0.0406
17583,Marcos Diplán,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.421,0.9777,0.5603,0.52435,0.145556,0.9164,0.4846,0.0416
sa918469,Raymond Burgos,999.0,,,0.0225,0.8945,0.0,0.0,,1.0,4.42,1.0384,0.5504,0.51014,0.133667,0.7629,0.4317,0.0437
sa3009856,Daniel Robert,999.0,TEX,Rangers,0.0488,0.7708,0.0,0.0,,1.0,4.425,0.984,0.5694,0.53378,0.157667,0.9397,0.464,0.0458
sa3015125,Erubiel Armenta,999.0,PHI,Phillies,0.0,1.0,0.0,0.0,,1.0,4.498,0.9314,0.5621,0.52504,0.142444,0.9765,0.6068,0.0529
sa1172728,Albertus Barber,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.425,0.998,0.5647,0.52831,0.146667,0.8914,0.4573,0.0479
19266,Taylor Widener,999.0,ATL,Braves,0.0,1.0,0.0,0.0,,1.0,4.378,1.0015,0.5594,0.52738,0.168,0.9549,0.3751,0.0537
sa3010661,Zak Baayoun,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.523,1.1268,0.6431,0.60379,0.160222,0.7692,0.4581,0.0497
sa887660,Jefry Valdez,999.0,,,0.0244,0.8854,0.0,0.0,,1.0,4.421,1.0401,0.5667,0.52731,0.139778,0.795,0.4191,0.0521
16588,Jonathan Holder,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.425,1.0313,0.5672,0.52878,0.141333,0.8228,0.4348,0.0482
sa3011523,Jake Reindl,999.0,CHC,Cubs,0.0,1.0,0.0,0.0,,1.0,4.435,0.9867,0.5605,0.52248,0.139444,0.8814,0.4862,0.0525
13654,Jharel Cotton,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.386,0.9694,0.5563,0.52338,0.159222,0.9277,0.4284,0.0475
sa3014927,Brent Killam,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.388,0.9945,0.5628,0.5288,0.165222,0.8824,0.4177,0.0584
1514,Oliver Pérez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.401,1.077,0.5629,0.52499,0.136556,0.7369,0.365,0.0512
19558,Geoff Hartlieb,999.0,COL,Rockies,0.0,19.0,0.0,0.5635,,19.0,85.355,20.937,12.0178,11.2561,2.93233,15.0033,8.8027,0.9994
20631,Jordan Holloway,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.484,0.9212,0.5535,0.51655,0.132889,1.0111,0.6034,0.0436
11720,Justin Grimm,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,1.0074,0.5624,0.52609,0.149444,0.8731,0.4303,0.0534
sa917401,Melvi Acosta,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.431,1.06,0.5661,0.52464,0.132222,0.7415,0.4266,0.044
15071,Kyle McGowin,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.357,1.0145,0.5638,0.52926,0.161,0.8506,0.3754,0.0434
20074,Miguel Sánchez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,1.0293,0.5614,0.52211,0.139556,0.8007,0.4316,0.0469
7448,Gio González,999.0,,,0.096,0.549,0.0,0.0,,1.0,4.434,1.0417,0.5649,0.52571,0.142,0.8041,0.4243,0.0459
sa3017302,Glenn Albanese Jr.,999.0,LAA,Angels,0.0,1.0,0.0,0.0,,1.0,4.423,1.0315,0.5851,0.54784,0.156333,0.8434,0.4444,0.0461
sa3005216,Cam Robinson,999.0,NYM,Mets,0.0,1.0,0.0,0.0,,1.0,4.468,0.9829,0.5423,0.50091,0.121778,0.8804,0.5259,0.0482
sa918482,Colin McKee,999.0,,,0.0247,0.8837,0.0,0.0,,1.0,4.443,0.9826,0.564,0.52672,0.141556,0.9128,0.4953,0.0495
979,Joe Beimel,999.0,,,0.0218,0.8978,0.0,0.0,,1.0,4.341,1.011,0.5394,0.50469,0.159222,0.8188,0.3542,0.0412
sa3015450,Hansel Rincon,999.0,ARI,Diamondbacks,0.0,1.0,0.0,0.0,,1.0,4.415,1.0549,0.5697,0.5308,0.134889,0.7815,0.4067,0.0487
13804,Walker Lockett,999.0,,,0.0667,0.6867,0.0,0.0,,1.0,4.379,1.0593,0.5703,0.53284,0.156,0.7833,0.3496,0.0474
sa3019862,Dylan Phillips,999.0,LAA,Angels,0.0,1.0,0.0,0.0,,1.0,4.439,1.0029,0.5701,0.5333,0.152,0.8772,0.4776,0.0556
sa736752,Emmanuel Ramirez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.365,0.9686,0.5412,0.50729,0.162,0.9348,0.4042,0.0432
sa3010258,Triston Polley,999.0,TEX,Rangers,0.0189,0.9109,0.0,0.0,,1.0,4.488,1.0491,0.5585,0.5151,0.122444,0.7564,0.4911,0.054
sa873188,Robinson Martínez,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.439,1.0064,0.5699,0.53322,0.142,0.886,0.4634,0.0481
sa3007959,Durbin Feltman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.386,1.0047,0.5607,0.52548,0.155556,0.8616,0.4118,0.0402
sa550522,Luis González,999.0,BAL,Orioles,0.0,1.0,0.0,0.0,,1.0,4.357,0.9726,0.5256,0.49129,0.150778,0.9119,0.4018,0.0435
17237,Austin Brice,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.429,1.005,0.5631,0.52574,0.143111,0.8608,0.436,0.0696
sa3009727,Anthony Molina,999.0,COL,Rockies,1.62,45.62,0.0,0.5635,,53.234,234.889,62.8181,33.9303,31.8472,9.35735,35.9412,15.792,2.0717
16218,Brett Graves,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.435,0.963,0.5397,0.50043,0.120556,0.8898,0.5256,0.0479
sa3005302,Peyton Remy,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,0.9938,0.5624,0.52741,0.152889,0.8906,0.4155,0.068
20231,Zach Logue,999.0,ATL,Braves,0.0,1.0,0.0,0.0,,1.0,4.329,1.0472,0.5515,0.51712,0.162333,0.8089,0.3075,0.049
sa3003126,Liu Fuenmayor,999.0,ARI,Diamondbacks,0.0,1.0,0.0,0.0,,1.0,4.452,1.0274,0.5566,0.51722,0.125222,0.8199,0.4697,0.0552
sa829618,Brad Bass,999.0,,,0.046,0.784,0.0,0.0,,1.0,4.393,1.0352,0.5649,0.52854,0.146667,0.8269,0.3839,0.045
22218,Mac Sceroler,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.392,1.0191,0.5684,0.53333,0.158,0.8645,0.3948,0.0498
sa3007461,Andrew Cabezas,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,1.0295,0.5674,0.53021,0.148556,0.8237,0.4071,0.0513
9939,Brandon Kintzler,999.0,,,0.006,0.972,0.0,0.0,,1.0,4.445,1.1051,0.5744,0.53194,0.134222,0.6942,0.3935,0.0409
sa873708,David Ellingson,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.431,1.0549,0.5703,0.53043,0.137889,0.7695,0.4063,0.0626
sa3007856,Blake Workman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.363,1.0169,0.5643,0.53106,0.166,0.8598,0.3586,0.0488
sa3010367,Eric Mock,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.425,1.0165,0.569,0.53192,0.146667,0.8574,0.4403,0.0494
20379,Tyler Zuber,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.417,0.9654,0.5593,0.52418,0.151333,0.9423,0.4855,0.0406
11468,Zach Lee,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.48,1.1512,0.6568,0.61839,0.174889,0.7433,0.3915,0.0428
sa658593,José Mesa Jr.,999.0,,,0.0791,0.6281,0.0,0.0,,1.0,4.406,1.0523,0.5739,0.53502,0.147667,0.788,0.3958,0.0437
sa3014851,Adam Laskey,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.484,1.0422,0.5552,0.51229,0.114778,0.7655,0.5066,0.0452
sa3010824,Andrew Magno,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.476,0.9725,0.538,0.49787,0.116778,0.8834,0.553,0.045
sa873974,Tyler Thomas,999.0,LAA,Angels,0.0,1.0,0.0,0.0,,1.0,4.435,0.9985,0.5653,0.52804,0.150111,0.8605,0.4751,0.0591
20060,Jake Fishman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.423,1.0661,0.5565,0.51646,0.136333,0.7194,0.3757,0.068
6832,Sam Freeman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.429,0.9834,0.5509,0.51427,0.142444,0.8851,0.4846,0.0431
19583,Sean Poppen,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.421,1.0674,0.5702,0.53029,0.138889,0.7505,0.3976,0.0559
20582,Anderson Severino,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.527,0.9264,0.5454,0.50609,0.121889,0.9978,0.643,0.0497
16873,Eric Stout,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.45,0.9477,0.5449,0.50955,0.145556,0.9535,0.5056,0.0551
sa3020400,Trevin Michael,999.0,DET,Tigers,0.0089,0.9579,0.0,0.0,,1.0,4.427,0.9943,0.56,0.52376,0.139889,0.8937,0.4655,0.0406
17018,Jefry Rodriguez,999.0,,,0.0288,0.8648,0.0,0.0,,1.0,4.419,1.0052,0.5653,0.52769,0.142667,0.8569,0.4616,0.0475
sa3011534,Alex Moore,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.509,1.1109,0.6577,0.62086,0.174667,0.8317,0.4402,0.0571
sa829246,Mac Marshall,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.456,0.972,0.5357,0.49735,0.122889,0.9381,0.515,0.047
sa3007581,Josh Maciejewski,999.0,NYY,Yankees,0.0,1.0,0.0,0.0,,1.0,4.365,1.0053,0.532,0.49555,0.153889,0.8317,0.3727,0.0468
16537,Dusten Knight,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.411,1.0166,0.5607,0.52192,0.141444,0.8148,0.4506,0.0366
sa550615,Carlos Navas,999.0,,,0.0368,0.8268,0.0,0.0,,1.0,4.401,1.0325,0.5872,0.55177,0.164111,0.8074,0.4049,0.0482
7555,Nick Vincent,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.354,1.0451,0.5658,0.53133,0.166333,0.8049,0.3272,0.046
sa3007850,Tanner Andrews,999.0,SFG,Giants,0.0502,0.7642,0.0,0.0,,1.0,4.399,1.0202,0.5514,0.51312,0.135222,0.8526,0.4107,0.0418
19330,Matt Festa,999.0,SEA,Mariners,0.0,1.0,0.0,0.0,,1.0,4.333,0.9233,0.512,0.47814,0.146667,0.992,0.4193,0.048
14966,Reyes Moronta,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.496,0.9383,0.5811,0.54668,0.152778,0.989,0.5798,0.0419
sa547829,Claudio Custodio,999.0,,,0.0484,0.7724,0.0,0.0,,1.0,4.403,1.0548,0.5715,0.53262,0.147222,0.771,0.3878,0.046
sa3018277,Ryan Hennen,999.0,BAL,Orioles,0.0,1.0,0.0,0.0,,1.0,4.361,0.9881,0.5258,0.48972,0.145778,0.8638,0.3965,0.0443
sa917882,Oddanier Mosqueda,999.0,NYY,Yankees,0.0439,0.7939,0.0,0.0,,1.0,4.415,0.957,0.5311,0.49395,0.144444,0.9247,0.4594,0.0638
sa3007471,Nolan Hoffman,999.0,BAL,Orioles,0.0,1.0,0.0,0.0,,1.0,4.388,1.0624,0.5405,0.49789,0.126333,0.7081,0.3716,0.0497
sa3017653,Luke Murphy,999.0,LAA,Angels,0.0182,0.9142,0.0,0.0,,1.0,4.445,0.9899,0.5808,0.54351,0.152667,0.9019,0.512,0.0426
sa1170614,Andrew Edwards,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.444,0.9727,0.5524,0.51628,0.143111,0.9174,0.5024,0.0477
20198,Ben Bowden,999.0,ATL,Braves,0.0,1.0,0.0,0.0,,1.0,4.405,0.9348,0.5415,0.50932,0.158778,1.0125,0.4826,0.0365
sa857686,Tate Scioneaux,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.38,1.0285,0.5688,0.534,0.160778,0.8377,0.3788,0.0418
sa3010244,Seth Mayberry,999.0,SDP,Padres,0.0,1.0,0.0,0.0,,1.0,4.425,0.9519,0.5462,0.50913,0.141,0.9224,0.4989,0.0533
sa621016,Mason Melotakis,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.435,1.025,0.5578,0.51944,0.139889,0.815,0.4523,0.0439
19199,Conner Menez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.411,1.0072,0.5542,0.51749,0.146556,0.8428,0.4398,0.0461
sa3002982,Ignacio Feliz,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.474,0.9798,0.5637,0.52515,0.130333,0.9054,0.5177,0.065
sa917985,Jace Vines,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.452,1.0269,0.5667,0.52626,0.132333,0.8065,0.4731,0.0504
sa3005194,Mark Washington,999.0,,,0.0461,0.7831,0.0,0.0,,1.0,4.415,1.0338,0.5686,0.52964,0.144111,0.8001,0.421,0.0475
sa3005187,Lincoln Henzman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.444,1.05,0.5762,0.53528,0.146667,0.7538,0.4475,0.0471
sa917993,Lake Bachar,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.39,1.0095,0.5631,0.52761,0.155556,0.8496,0.4058,0.0462
12918,Archie Bradley,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.425,1.0774,0.5692,0.52907,0.138111,0.7469,0.376,0.0498
sa3019956,Logan VanWey,999.0,HOU,Astros,0.0,1.0,0.0,0.0,,1.0,4.419,0.9636,0.5536,0.51616,0.139778,0.9437,0.4972,0.0481
3281,Joe Smith,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.398,1.1094,0.575,0.53474,0.146889,0.6861,0.3346,0.0462
6819,Robbie Ross Jr.,999.0,,,0.0282,0.8672,0.0,0.0,,1.0,4.404,1.0498,0.556,0.51874,0.140889,0.7786,0.3799,0.0493
sa3011122,Austin Bergner,999.0,DET,Tigers,0.0791,0.6281,0.0,0.0,,1.0,4.397,1.0201,0.5633,0.52648,0.145222,0.8373,0.4088,0.0405
sa3007614,Will Kobos,999.0,PIT,Pirates,0.0,1.0,0.0,0.0,,1.0,4.482,0.9764,0.5742,0.53758,0.139111,0.918,0.54,0.0451
sa829656,Bryan Dobzanski,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.44,1.0137,0.5686,0.53032,0.141444,0.8492,0.4704,0.0431
sa3004024,Graham Spraker,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.431,0.9387,0.5551,0.52037,0.148667,0.9711,0.5207,0.0428
15231,Aaron Slegers,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.403,1.1078,0.5767,0.53554,0.140667,0.6639,0.3482,0.0452
sa3011303,Jared Biddy,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,1.057,0.5675,0.52798,0.143111,0.7476,0.3877,0.0512
3200,Ervin Santana,999.0,,,0.0161,0.9241,0.0,0.0,,1.0,4.39,1.0527,0.5795,0.54481,0.164667,0.8295,0.3574,0.0427
sa3006177,Adrian Hernandez,999.0,TOR,Blue Jays,0.0,1.0,0.0,0.0,,1.0,4.46,0.9297,0.5486,0.51124,0.139333,0.9782,0.5506,0.0557
sa3005070,Brayan De Paula,999.0,HOU,Astros,0.0984,0.5374,0.0,0.0,,1.0,4.47,0.9681,0.5396,0.49729,0.116444,0.8975,0.5462,0.0702
sa3017596,Jack Sinclair,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.456,1.0193,0.5856,0.54737,0.146444,0.8097,0.4782,0.0576
19274,Jacob Webb,999.0,BAL,Orioles,0.0,58.0,0.0,10.295,,58.0,251.082,54.1251,29.4859,27.4767,8.04911,55.8736,24.3899,2.7496
sa737451,Ofreidy Gómez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.492,0.9772,0.5616,0.52134,0.125333,0.8954,0.5497,0.0657
sa3007495,Domingo Gonzalez,999.0,ATL,Braves,0.02,0.906,0.0,0.0,,1.0,4.451,1.0184,0.5679,0.52911,0.139556,0.874,0.4482,0.0645
sa875031,Jordan Stephens,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.403,1.0207,0.5687,0.53263,0.153667,0.842,0.4118,0.046
sa3002941,Roy Garcia,999.0,STL,Cardinals,0.0,1.0,0.0,0.0,,1.0,4.466,1.0061,0.5587,0.51719,0.123,0.805,0.5217,0.0514
13607,Carl Edwards Jr.,999.0,WSN,Nationals,0.0,50.0,0.0,0.0,,50.0,218.15,49.646,26.6843,24.8045,6.73333,44.1649,20.8301,1.897
sa3020176,Garrett Irvin,999.0,OAK,Athletics,0.0,1.0,0.0,0.0,,1.0,4.396,0.9592,0.5264,0.48959,0.131667,0.8714,0.4811,0.0425
sa3004014,Max Roberts,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.464,0.9778,0.5533,0.51526,0.135556,0.898,0.5296,0.0447
sa3017532,Bryan Pope,999.0,STL,Cardinals,0.0,1.0,0.0,0.0,,1.0,4.403,1.0614,0.5638,0.52355,0.138556,0.7087,0.3924,0.0496
sa3008313,Grant Wolfram,999.0,TEX,Rangers,0.0195,0.9085,0.0,0.0,,1.0,4.444,0.976,0.5551,0.51848,0.150111,0.9087,0.4941,0.0452
sa3011889,Noah Denoyer,999.0,BAL,Orioles,0.0975,0.5415,0.0,0.0,,1.0,4.376,0.9854,0.5422,0.50419,0.144222,0.8822,0.4218,0.0438
13696,Robert Gsellman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.396,1.0877,0.5767,0.53794,0.148111,0.7184,0.3523,0.049
sa3017307,Chandler Jozwiak,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.442,1.0642,0.5649,0.52497,0.133111,0.7467,0.4215,0.0484
sa3007718,Layne Henderson,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.446,0.9737,0.5555,0.5183,0.133778,0.9087,0.5102,0.0404
sa3020401,Connor Holden,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.425,1.0502,0.566,0.52695,0.135111,0.7779,0.4154,0.0428
sa876088,Sean Chandler,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.446,0.975,0.5669,0.53084,0.146778,0.9283,0.505,0.0434
sa3015087,Jake McSteen,999.0,ATL,Braves,0.0,1.0,0.0,0.0,,1.0,4.376,1.0751,0.5596,0.52261,0.155556,0.7572,0.3327,0.037
sa3008023,Reid Schaller,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.45,1.0131,0.5894,0.55281,0.153778,0.8394,0.4793,0.0493
sa872726,Tom Hackimer,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.482,0.9699,0.5643,0.52584,0.133222,0.921,0.5315,0.0713
sa828693,Joe Gatto,999.0,,,0.0488,0.7708,0.0,0.0,,1.0,4.443,0.9998,0.5716,0.53359,0.143889,0.8799,0.4895,0.0398
sa875199,Nate Griep,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.435,1.0145,0.5694,0.53151,0.144444,0.8452,0.4592,0.0446
25075,William Woods,999.0,NYM,Mets,0.0,1.0,0.0,0.0,,1.0,4.388,0.98,0.5511,0.51736,0.159778,0.9287,0.4162,0.0423
